"","Target","ID","Date","flag","User","Text"
"500683",0,2186927470,"Mon Jun 15 19:32:20 PDT 2009","NO_QUERY","mscookiecrumbl","that they are murders for eating meat and that the bible says thow shalt not KILL. I WANNA WORK AT APPLE!!  ha I dont even have an Ipod"
"500686",0,2186928175,"Mon Jun 15 19:32:24 PDT 2009","NO_QUERY","sportdawg","just wrecked my karma - killed my 1st palmetto bug of the summer  - it was not in my house however! &amp; i did shriek like a regular girl"
"500811",0,2186972246,"Mon Jun 15 19:36:13 PDT 2009","NO_QUERY","mwoodruff","@jephjacques I envy you drawing skills... I draw stick figures and it takes me 2-3 hours for a day's comic... "
"500861",0,2186989717,"Mon Jun 15 19:37:45 PDT 2009","NO_QUERY","Feebz9026","I feel like crying because I killed a poor dragon fly, because I was scared  R.I.P My Dragon fly friend "
"500867",0,2186992383,"Mon Jun 15 19:38:00 PDT 2009","NO_QUERY","skylarseriously","@hloeecayy Haha yeah. I would KILL to go to one of they're parties, but they're always 39879334 miles away "
"500878",0,2186994274,"Mon Jun 15 19:38:10 PDT 2009","NO_QUERY","addiek1nss","Throats killin' me.. I miss my hubby "
"500986",0,2187020578,"Mon Jun 15 19:40:26 PDT 2009","NO_QUERY","GrandeurEvents","Just found out that Quentin from One Tree Hill was shot and killed off the show!?!? Wth....this isnt makin me feel ne better "
"501017",0,2187036968,"Mon Jun 15 19:41:52 PDT 2009","NO_QUERY","pinkiesmiles","ahhh i just realized we graduate tmr !  we go from being owls to mustangs in a matter of months. that's skill. goodnight everyone!&lt;3"
"501101",0,2187061221,"Mon Jun 15 19:44:01 PDT 2009","NO_QUERY","music_is_love91","Just got back from dinner. One of my teeth are killin me. Idk why. I'm gonna kill this damn dog soon. I wanna see my kitty. "
"501144",0,2187103860,"Mon Jun 15 19:47:44 PDT 2009","NO_QUERY","imthatgirluluv","A killer headache put me to sleep earlier  and now I am up "
"501223",0,2187129314,"Mon Jun 15 19:49:57 PDT 2009","NO_QUERY","natalieann_xo","@stephysaby : your killing me w all these tweets about jb songs !  I'm goin craaazy. Lmao"
"501414",0,2187183533,"Mon Jun 15 19:54:48 PDT 2009","NO_QUERY","hockeyfan45214","I think my whole body aches. I was pretty lazy @ work tonight, something that NEVER happens.  Three days in a row was a killer."
"501464",0,2187199168,"Mon Jun 15 19:56:09 PDT 2009","NO_QUERY","ZhenZhen09","Omg I just saw a horrible accident on the W 105 fwy.  I could have been killed. "
"501478",0,2187202975,"Mon Jun 15 19:56:29 PDT 2009","NO_QUERY","momo_fasho_doe","@ryanp_smg my head beeen killln me "
"501506",0,2187216182,"Mon Jun 15 19:57:40 PDT 2009","NO_QUERY","Starlette016","Ahhh my mouth kills, dont make me get my widsom teeth out "
"501661",0,2187269560,"Mon Jun 15 20:02:17 PDT 2009","NO_QUERY","ryankopf","#iRemember when my programs just plain worked. This error is killing me! "
"501672",0,2187271555,"Mon Jun 15 20:02:28 PDT 2009","NO_QUERY","KiyomiValentine","@arianakills awww I was gonna talk to you last night with Kirstie and Dani but my car window got smashed in  I herd you're visiting soon!"
"501753",0,2187299727,"Mon Jun 15 20:04:51 PDT 2009","NO_QUERY","emallsy2k","Wud kill 2b asleep right now,especially when the alarm is due 2go off in 1hr &amp; 54 mins... So tired "
"501931",0,2187364323,"Mon Jun 15 20:10:26 PDT 2009","NO_QUERY","spezx613","My throat is killing me  ugh trying to sleep then work bright n early..gay"
"501937",0,2187365365,"Mon Jun 15 20:10:31 PDT 2009","NO_QUERY","aven2rita","I guess they caught the pussy killer "
"502346",0,2187503621,"Mon Jun 15 20:22:44 PDT 2009","NO_QUERY","joshtalks","i'm still sad that the Russian killed Apollo Creed "
"502393",0,2187521150,"Mon Jun 15 20:24:18 PDT 2009","NO_QUERY","sarahpolsen","put my bed together and my back is killing me "
"502425",0,2187526757,"Mon Jun 15 20:24:48 PDT 2009","NO_QUERY","PANIC_its_logan","@killerannax  i like that song."
"502445",0,2187538043,"Mon Jun 15 20:25:47 PDT 2009","NO_QUERY","n8lewis","@Mukofish contrary to popular belief... Uber guitar Hero skillz do not impress all that much. "
"502461",0,2187539936,"Mon Jun 15 20:26:00 PDT 2009","NO_QUERY","thinkjose","@sammays No worries - thanks for trying - flash/linux killed tinychat today "
"502522",0,2187562806,"Mon Jun 15 20:28:01 PDT 2009","NO_QUERY","Snwbrdnsweets","Drinking tea &amp; tryin to study.. Why am I getting sick now?! Why?!  My throat is killing me &amp; I can't sneezing. "
"502597",0,2187581960,"Mon Jun 15 20:29:44 PDT 2009","NO_QUERY","BacchusTAG","@Killazilla54 I don't want to be a jerk, but it ended about 5 hours ago. Just drew the winners about 15 minutes ago. "
"502679",0,2187611160,"Mon Jun 15 20:32:17 PDT 2009","NO_QUERY","HarleyQuinn818","Guys just kill me now, yeah? "
"502809",0,2187647470,"Mon Jun 15 20:35:34 PDT 2009","NO_QUERY","bry807x","Play time is over back to work tomorrow!! 14hrs killer.. "
"503010",0,2187708525,"Mon Jun 15 20:41:06 PDT 2009","NO_QUERY","HaleyMegan","Wow. I almost killed us. My night blindness has gotten the best of me "
"503080",0,2187729411,"Mon Jun 15 20:43:01 PDT 2009","NO_QUERY","OliviaArchibald","spiderman 3. they shouldnt have killed harry "
"503120",0,2187740115,"Mon Jun 15 20:44:01 PDT 2009","NO_QUERY","ASHI337","I'm feeling violently ill. Kill me "
"503161",0,2187752693,"Mon Jun 15 20:45:09 PDT 2009","NO_QUERY","wilweiss","@Flaptastic  firewire makes good boards? How'd you get the hookup there? Shipping would probably kill the discount though. "
"503294",0,2187794488,"Mon Jun 15 20:49:00 PDT 2009","NO_QUERY","LegendkillerWWW","Hates that his best friend and his best friends best friend is plotting to kill him "
"503309",0,2187800054,"Mon Jun 15 20:49:31 PDT 2009","NO_QUERY","pattisloth","Breakdancing classes this summer? ... if only I had the skills "
"503504",0,2187860521,"Mon Jun 15 20:55:08 PDT 2009","NO_QUERY","inasantos","Do you want to killed me right???? you never go to reply me ???  this is sad  *Nick Jonas or anyJoBro "
"503563",0,2187874666,"Mon Jun 15 20:56:28 PDT 2009","NO_QUERY","dancer841","@YayaT93 hahaha....I loveedd JT.....until they killed him off the show  haha."
"503654",0,2187902294,"Mon Jun 15 20:59:05 PDT 2009","NO_QUERY","supjoya","@killmotion I do tend to almost abuse emoticons! :O It is sad. "
"503710",0,2187921602,"Mon Jun 15 21:00:47 PDT 2009","NO_QUERY","MizzTxNy","@ImAyeVoe man I was about to go &amp; find out*smh my bestie @KittyKatana told me they had sum killa BarBQ I just wanted sum baked Mac&amp;Cheese "
"503890",0,2187975983,"Mon Jun 15 21:05:54 PDT 2009","NO_QUERY","anjanae2001","i really need to be in florida right now. its killin me that im not there "
"503974",0,2187998343,"Mon Jun 15 21:08:05 PDT 2009","NO_QUERY","kspeiser","No scott, i do not want to talk to you about how you plan on proposing to my mom. kill me now. "
"504049",0,2188019237,"Mon Jun 15 21:10:08 PDT 2009","NO_QUERY","DominoBond","@thesournurse ugh!! Bugs crawling on me is like my worst nightmare! Speaking of, that same ant went on me again!  But I killed it!! "
"504085",0,2188029345,"Mon Jun 15 21:11:06 PDT 2009","NO_QUERY","softjunebreeze","I think I killed my Creative Zen  Last night I threw it against the kitchen counter in attempt to fix it after it wouldn't reset &gt;_&lt;"
"504224",0,2188070614,"Mon Jun 15 21:15:11 PDT 2009","NO_QUERY","iamalexandria","My head is killing and I feel nauseas but the fireworks haven't even started yet "
"504321",0,2188098293,"Mon Jun 15 21:17:56 PDT 2009","NO_QUERY","UltraMagnus","I lack the skills needed to assemble a bicycle for a 6 year old girl.  Please boo me as i walk by... "
"504411",0,2188119957,"Mon Jun 15 21:20:10 PDT 2009","NO_QUERY","amyhueber","my dog decides to be scared of the storm. she takes up my whole twin sized bed so i'm falling off and my stomach is KILLING me. "
"504942",0,2188264006,"Mon Jun 15 21:34:59 PDT 2009","NO_QUERY","tricycles","Ugh, the ligaments in my chest/clavicles/shoulders are inflamed again. Ice packs and painkillers, here I come. "
"505163",0,2188320633,"Mon Jun 15 21:41:05 PDT 2009","NO_QUERY","babymakes7","@JackieMacD I'm in my house and YOU'RE not. :-P Or wait... are you back? If so that killed my joke. "
"505511",0,2188409154,"Mon Jun 15 21:50:43 PDT 2009","NO_QUERY","WhiskeySix75","Finally Home.. Rethinking the stairs at the moment. They are still a killer oh well... "
"505541",0,2188416910,"Mon Jun 15 21:51:35 PDT 2009","NO_QUERY","losamanda","Just contacted Metro Customer Relations. Still disturbed by the bus that stole a bike &amp; almost killed the owner. Composed, yet defeated "
"505937",0,2188521095,"Mon Jun 15 22:03:03 PDT 2009","NO_QUERY","13nikki","just shot some spider killer spray at a freakin' huge spider!!! it dropped like a rock but now i can't find it.... "
"505948",0,2188523939,"Mon Jun 15 22:03:22 PDT 2009","NO_QUERY","andycrash","@webaddict Ok, I'll be serious for a moment.  I used to garden a lot, just got tired of the heat here killing everything. "
"506110",0,2188566327,"Mon Jun 15 22:08:05 PDT 2009","NO_QUERY","imchrisv","@killregrets  i stopped watching that and celebrity rehab cuz it made me want to do drugs.  Sh*T is that normal? ShoOT me."
"506222",0,2188593789,"Mon Jun 15 22:11:08 PDT 2009","NO_QUERY","nadiamost","seven people killed? BULLSHIT... THERE IS MORE  #IranElection"
"506432",0,2188649463,"Mon Jun 15 22:17:30 PDT 2009","NO_QUERY","tiptonconn","getting siked for my killer 10 day detox.. I love how I feel, I just have to get off crack &quot;coffee&quot;  I hate that I love it so much. "
"506708",0,2188719477,"Mon Jun 15 22:25:38 PDT 2009","NO_QUERY","omgsage","I got to the 2nd boss in Final Fantasy IV. It killed me though "
"506793",0,2188744011,"Mon Jun 15 22:28:37 PDT 2009","NO_QUERY","bettmanhater","FOR THOSE WHO DO NOT KNOW YET, THE (COPS) IN TEHRAN, HAVE ALREADY SHOT &amp; KILLED ONE PROTESTER. MORE TO COME I GUESS "
"506797",0,2188744709,"Mon Jun 15 22:28:43 PDT 2009","NO_QUERY","F10W3Rchild","My eyes hurt. I am such a failure. I can't even kill myself.    "
"507026",0,2188802840,"Mon Jun 15 22:35:42 PDT 2009","NO_QUERY","ayraaa","SERIOUSLY cannot spend any money till july 3. omgg, this is killing me  i'm itching to go shopping."
"507219",0,2188845251,"Mon Jun 15 22:41:00 PDT 2009","NO_QUERY","Sillypea","@sparklebrite i know it should be hoebrite lol jk hoe ;) don't kill me "
"507274",0,2188860486,"Mon Jun 15 22:43:01 PDT 2009","NO_QUERY","jennawaelti","@killaam ugh I miss my wii too. Its with my cousin in Denver "
"507363",0,2188881378,"Mon Jun 15 22:45:39 PDT 2009","NO_QUERY","druck21","@Arubis how was grizzly bear? i would kill to see them live, but they're not coming to SD and both LA shows sold out "
"507463",0,2188904318,"Mon Jun 15 22:48:40 PDT 2009","NO_QUERY","ElectricBabe","Crikey, I really am sick. Bugger  feel like crap. What are the symptons of getting the swine flu?? Got a killer headache though. Need zzzz"
"507855",0,2189010804,"Mon Jun 15 23:02:38 PDT 2009","NO_QUERY","mikesal","Can't sleep... Back is killin' me. "
"508019.1",0,2189057976,"Mon Jun 15 23:08:49 PDT 2009","NO_QUERY","Twiter_Thinker","7 killed in attack in Tehran; Moussavi vows to 'pay any cost' CNN International  "
"508058",0,2189066835,"Mon Jun 15 23:10:03 PDT 2009","NO_QUERY","sneak_peek","@freshtokill why wasn't I invited? "
"508167",0,2189096031,"Mon Jun 15 23:13:58 PDT 2009","NO_QUERY","bleedthegabbi","There is a huge spider in my bathroom and i'm too scared to kill it. "
"508268",0,2189121051,"Mon Jun 15 23:17:19 PDT 2009","NO_QUERY","x_sybiiiiil","im tired, i feel sick to my stomach &amp;&amp; i have a killer headache = no bueno "
"508269",0,2189121053,"Mon Jun 15 23:17:19 PDT 2009","NO_QUERY","LiviAtherton","Just woke up head killing nose spewing(soz) tummy twistin...im dyin "
"508574",0,2189199114,"Mon Jun 15 23:28:20 PDT 2009","NO_QUERY","juicymichelle","Omg. So i think i ate something bad. Stomach is Fucking killing me  how lame... Im going back to bed.."
"508690",0,2189230812,"Mon Jun 15 23:32:46 PDT 2009","NO_QUERY","deniseology","sad..  I was suppose to sleep at 11PM.. but now hwk is killing me.. /swt blah. oh well. xD VS SEMI-ANNUAL SALE TOMORROW + WEDNESDAY MAC"
"508705",0,2189234244,"Mon Jun 15 23:33:16 PDT 2009","NO_QUERY","Major_Chavez","And so I arrived to late to do the exam and I needed to do it. I was swearing to kill her and get my revenge... Then I woke up "
"508782",0,2189254789,"Mon Jun 15 23:36:13 PDT 2009","NO_QUERY","ayuu__x","@YuiNinja who will kill you? i got ill  headache and bad fever and i miss my mom pretty much :'("
"508835",0,2189263797,"Mon Jun 15 23:37:31 PDT 2009","NO_QUERY","hfahimi","state radio: 7 person killed in Tehran last day. flickr blocked too. what's happening to my country &amp; countrymen, i'm worry &amp; nervous "
"509000",0,2189303181,"Mon Jun 15 23:43:20 PDT 2009","NO_QUERY","its_claire","Right, I have had painkillers and gallbladder is still sleeping lol. So off for shower and work    Laters lovlies have a beautiful da ..."
"509041",0,2189311978,"Mon Jun 15 23:44:40 PDT 2009","NO_QUERY","DunjaChapman","Came home from parents only to find out a huge lightning had killed our router. So no internet for now. Hello middle age "
"509097",0,2189325064,"Mon Jun 15 23:46:35 PDT 2009","NO_QUERY","parastoo","7 killed in Tehran yesterday? http://edition.cnn.com/2009/WORLD/meast/06/16/iran.elections.protests/index.html  #IranElection"
"509255",0,2189361861,"Mon Jun 15 23:51:26 PDT 2009","NO_QUERY","kimmy2006","@vicstar1983 aww hope it's not too bad. I'm ok but my backs killing me too! On my way to work now  x"
"509664",0,2189465016,"Tue Jun 16 00:05:34 PDT 2009","NO_QUERY","KylieGooch","Havin 2 stand on da train! Suppose its keepin me awake but my legs r killin now "
"509696",0,2189473112,"Tue Jun 16 00:06:43 PDT 2009","NO_QUERY","takethelongway","ahhhh, i need some stronger painkillers than ibuprofen.  i messed my back up...i'm sure my a.m. workout didn't help it any  double "
"509786",0,2189492996,"Tue Jun 16 00:09:39 PDT 2009","NO_QUERY","AngeliqueBates","Wow the scene when they killed X and &quot;A Change Is Going To Come&quot; playing in the back always jerks those tears "
"509881",0,2189518334,"Tue Jun 16 00:13:23 PDT 2009","NO_QUERY","bohyne","stomachache is killing mee awrgh i got my period n it's sooo hurt "
"509967",0,2189538767,"Tue Jun 16 00:16:24 PDT 2009","NO_QUERY","gppetro","English is really frikin killing me  I give up starting now "
"509981",0,2189542693,"Tue Jun 16 00:17:00 PDT 2009","NO_QUERY","DharaEarth","There's possibility of me having a slip disc prob - i'm too young 4 this  In last 2 days i've had multitude of pain killers with no use"
"510009",0,2189550499,"Tue Jun 16 00:18:07 PDT 2009","NO_QUERY","sarahlestrange","I'm hungry and I can't eat anything.  Kill me?"
"510070",0,2189563062,"Tue Jun 16 00:20:02 PDT 2009","NO_QUERY","pamellafonseca","Ugh i need to sleep my eyes feel so tired. x.x but what if i don't wake up on time Alexandria WILL kill me "
"510350",0,2189634788,"Tue Jun 16 00:30:43 PDT 2009","NO_QUERY","jessicamilo","@phguber i left my car charger in overnight on tuesday and it killed it! soooo no car for me.. "
"510511",0,2189672211,"Tue Jun 16 00:36:29 PDT 2009","NO_QUERY","syntaxoflife","@brendalogy I don't want you to kill yourself though  Don't worry about people at home -- there are others that care about you and listen."
"510554",0,2189680708,"Tue Jun 16 00:37:51 PDT 2009","NO_QUERY","BoerneTexasNews","7 killed in Tehran clashes : http://tinyurl.com/n8sk9q : The seven were killed in shooting that erupted after protesting. So sad. "
"510847",0,2189753827,"Tue Jun 16 00:49:16 PDT 2009","NO_QUERY","Nikki_Lee","Waiting for the tram. My feet are killing me. New shoes = blisters. "
"510877",0,2189760007,"Tue Jun 16 00:50:12 PDT 2009","NO_QUERY","RAGEArtist","No more Halo. I HATE you Xbox Live and your Stupid Maintenance. I really Needed to Kill people. "
"510954",0,2189777650,"Tue Jun 16 00:53:01 PDT 2009","NO_QUERY","px","I just saw on TV a #Japanese Whaler #kill a #whale, while watching the Whale Wars show on Animal Planet. #sad "
"511181",0,2189833810,"Tue Jun 16 01:01:49 PDT 2009","NO_QUERY","Meganclarehaber","work @ telegraph (Tesco) 9.30 til 3 then Currys 4 - 7  kill me."
"511482",0,2189909124,"Tue Jun 16 01:13:59 PDT 2009","NO_QUERY","horrortrailer","I got Ghostbusters the video game and Friday The 13th - Killer Cut. Xbox Live is down for 24 hours, though. "
"511616",0,2189940317,"Tue Jun 16 01:19:10 PDT 2009","NO_QUERY","sassyback","This stuff in Iran makes me so thankful that I live in a country where I don't have to worry about being killed for political beliefs "
"511772",0,2189976248,"Tue Jun 16 01:25:09 PDT 2009","NO_QUERY","CosmicMalika","@killaseze drink some tea or hot milk... why cant u sleep?? I so dont wanna go outside.. its chillyyyy "
"511822",0,2189987706,"Tue Jun 16 01:27:05 PDT 2009","NO_QUERY","Carlkr","killer headache "
"511864",0,2190001785,"Tue Jun 16 01:29:28 PDT 2009","NO_QUERY","LaylaNatalie","@beatbutcha im not killing the goat "
"511871",0,2190002832,"Tue Jun 16 01:29:38 PDT 2009","NO_QUERY","gmemon","This damn sneezing is killing me "
"512145",0,2190071323,"Tue Jun 16 01:41:05 PDT 2009","NO_QUERY","franski3","The monsoon killed my spray tan..... "
"512307",0,2190105280,"Tue Jun 16 01:46:56 PDT 2009","NO_QUERY","ninjaphobos","Tehran still in uproar over election. 7 killed in crossfire between protesters and police in riots Tuesday. Somber bedtime for me... "
"512345",0,2190114915,"Tue Jun 16 01:48:35 PDT 2009","NO_QUERY","Hermesiran","BBC confirms that 7 people were killed in yesterdays protests "
"512352",0,2190117523,"Tue Jun 16 01:49:04 PDT 2009","NO_QUERY","Dylondo","usually my obliques look killer! Not lately tho!  Fuck"
"512354",0,2190118027,"Tue Jun 16 01:49:10 PDT 2009","NO_QUERY","xkat","@BexMcLife you killed off my Shaney!  haha.. and then abbi tells me mcfly were playing at jonas concert last night. i wanted to be there."
"512463",0,2190144353,"Tue Jun 16 01:53:44 PDT 2009","NO_QUERY","JohannesRu","@SarahMcCaskill first cheese cause the pesto  has to be cold. either way works though! sry for my late reply. 7 hours ahead "
"512577",0,2190171961,"Tue Jun 16 01:58:35 PDT 2009","NO_QUERY","MissHollyBee","Pain killers not working  Two more down the hatch!"
"512729",0,2190207229,"Tue Jun 16 02:04:21 PDT 2009","NO_QUERY","jennijuniper","looking for logo ideas for a friends website - she specialises in Indian rope massage. I have no design skills... "
"512755",0,2190215552,"Tue Jun 16 02:05:42 PDT 2009","NO_QUERY","harneet_neet","Dont knw how to kill time... but its surely is killing me... "
"512911",0,2190254489,"Tue Jun 16 02:12:16 PDT 2009","NO_QUERY","FletcherAmazes","@TwiztidKris  That horse finally killed him "
"512947",0,2190263103,"Tue Jun 16 02:13:46 PDT 2009","NO_QUERY","ggmxo","home sweet home. i didnt want yesterday to end  im too scared to watch my videos back... sounds like me and lucy are being killed :|"
"512972",0,2190269334,"Tue Jun 16 02:14:49 PDT 2009","NO_QUERY","steeverington","@samkillip haha wait till you get back up here... it's not nice "
"513333",0,2190359870,"Tue Jun 16 02:30:19 PDT 2009","NO_QUERY","jaydeefied","This flu is killing me. I've got daggers in my throat and all that sniffling's making my nose go red "
"513485",0,2190397372,"Tue Jun 16 02:36:46 PDT 2009","NO_QUERY","livsey1984","was home in South Africa for a week and then my kitty was killed by a car...I am sooo pissed off right now...and sad "
"513571",0,2190417224,"Tue Jun 16 02:40:16 PDT 2009","NO_QUERY","samyoung0","my throat is killiinggg me  not happy jan"
"513598.1",0,2190424001,"Tue Jun 16 02:41:25 PDT 2009","NO_QUERY","flowdab","#Ravenedge... Please kill yteppei. He attacked me several times and then killed me. "
"513715",0,2190453169,"Tue Jun 16 02:46:23 PDT 2009","NO_QUERY","mostnights","micro sd for the acekard killed itself earlier. there goes fifty ds games "
"513734",0,2190457769,"Tue Jun 16 02:47:11 PDT 2009","NO_QUERY","mam1cutie","@berntina I know I thought it was great.. 3 teacup pups cornering a huge moutain lion! lol   I just hope they didn't kill the lion. "
"513797",0,2190473343,"Tue Jun 16 02:49:54 PDT 2009","NO_QUERY","sash_kya","I need some mental support to do my cardio.yesterday's pump is killing me muscle.. "
"514097",0,2190541245,"Tue Jun 16 03:01:29 PDT 2009","NO_QUERY","skylarjordan","Just woke up feeling like total crap.  Don't know what's wrong with me, but my stomach feels like it is literally killing me.  "
"514164",0,2190555782,"Tue Jun 16 03:04:00 PDT 2009","NO_QUERY","mrstessyman","@wyndwitch mine has got the killing down unfortunatley  this is totally why I refuse point blank 2 get a cat flap!"
"514248",0,2190572372,"Tue Jun 16 03:06:43 PDT 2009","NO_QUERY","WayneLiew","@Desmond_Ong I'm already at Penang now. Supposedly enjoying my holidays but Streamyx killed it. "
"514274",0,2190579175,"Tue Jun 16 03:07:56 PDT 2009","NO_QUERY","rouseymousey","@BeckySmithster One did that once and it's beak went into its brain  but it was still alive and all suffer-y so we had to kill it."
"514604",0,2190654259,"Tue Jun 16 03:21:01 PDT 2009","NO_QUERY","cyberwooper","#jamwee I’m little disappointed... expected more... some &quot;LastFM killer&quot;... "
"514738",0,2190686426,"Tue Jun 16 03:26:31 PDT 2009","NO_QUERY","Sheridannn","vis com is seriously trying to kill mee! "
"514965",0,2190740271,"Tue Jun 16 03:35:34 PDT 2009","NO_QUERY","surrenderresist","@william_control Awhh! William! You poor thing! Just don't go crazy over the pain killers. We'd miss you if something every happened!  &lt;3"
"514995",0,2190748045,"Tue Jun 16 03:36:55 PDT 2009","NO_QUERY","MaebdelRo","these mouthsores are killing me "
"515144",0,2190779990,"Tue Jun 16 03:42:21 PDT 2009","NO_QUERY","AliziaOlsen","a mosquito killed me this morning, my eye hurts "
"515215",0,2190792052,"Tue Jun 16 03:44:25 PDT 2009","NO_QUERY","misschachagabor","I think I overdid it at the gym. my legs are killing me "
"515367",0,2190824599,"Tue Jun 16 03:49:48 PDT 2009","NO_QUERY","trangable","ugh as if my thumb didn't ache enough from texting and bbing.. now it's killin me from beating minh's ass in UFC.. shoulda just lost "
"515687",0,2190896569,"Tue Jun 16 04:01:14 PDT 2009","NO_QUERY","KatyCaptivated","it's killed again.   i hate workmen. what r u doin?? "
"515790",0,2190916599,"Tue Jun 16 04:04:15 PDT 2009","NO_QUERY","hambl3","@Losichka My mum bought me a mint plant last weekend and I have already killed it. "
"515849",0,2190929213,"Tue Jun 16 04:06:06 PDT 2009","NO_QUERY","lowennn","@laurennnyo my throat fucking kills. i was nearly sick this morning cos of it  sooo worth it though! we were actually really close :')"
"515873",0,2190933725,"Tue Jun 16 04:06:47 PDT 2009","NO_QUERY","allison_evelyn","@asianchoi Don't kill me. I'll bring your gauges tomorrow. My mom was like... Watching me get ready. I couldn't grab them. "
"515947",0,2190954339,"Tue Jun 16 04:09:59 PDT 2009","NO_QUERY","Sarah_onweb","Iranian hardliners kill 8 protesters #iranelection http://bit.ly/Ft0TC - sad, just sad.. "
"516085",0,2190984713,"Tue Jun 16 04:14:30 PDT 2009","NO_QUERY","donbohn","My left eye is killing me. It burns and is red. "
"516150",0,2190998495,"Tue Jun 16 04:16:30 PDT 2009","NO_QUERY","jemimaa","god my throat is killing me... i cant even talk without it hurting  "
"516265",0,2191024540,"Tue Jun 16 04:20:19 PDT 2009","NO_QUERY","VoiceofIran","No more bloodshed, u're killing my sisters and brothers you animals. I want this nightmare to be over! "
"516286",0,2191029995,"Tue Jun 16 04:21:05 PDT 2009","NO_QUERY","samh4life","Awake so early  it's such a killer"
"516367",0,2191048000,"Tue Jun 16 04:23:45 PDT 2009","NO_QUERY","catt231","Anyone have a spare Pandanus? I managed to overwather &amp; kill mine  Don't want to ship another from Malasia... ☹"
"516375",0,2191049523,"Tue Jun 16 04:23:59 PDT 2009","NO_QUERY","leonperkin","internet shaping is killing me!! never again  .."
"516532",0,2191089794,"Tue Jun 16 04:29:51 PDT 2009","NO_QUERY","Pandora_xx","Eyes are sore from angle grinding dust, and I've got an itchy mosquito bite. Grr I hate those things and want to kill them all!! "
"516722",0,2191138574,"Tue Jun 16 04:36:39 PDT 2009","NO_QUERY","dorothy1985","Oh my god, they killed Penny! You bastards! A girl stabbed to death at a homeless shelter in Amsterdam where she was working yesterday "
"516832",0,2191165119,"Tue Jun 16 04:40:22 PDT 2009","NO_QUERY","ElodieCarter","God I'm still sad !  I wanted to go to the Jonas Brothers show in London ! I'd kill to see the Jonas Brothers and McFly playing together"
"517361",0,2191281197,"Tue Jun 16 04:56:22 PDT 2009","NO_QUERY","annam90","anybody want to write an essay on psychosocial challenges? its killing me "
"517363",0,2191281948,"Tue Jun 16 04:56:28 PDT 2009","NO_QUERY","electricnightx","@purple_sparkles haha true. They're ok, but my last 4 are now killing me, I'm so unprepared  hope everything is good with you lovely :]"
"517402",0,2191290933,"Tue Jun 16 04:57:42 PDT 2009","NO_QUERY","EGMTK","@madradish You're killing me!! There's not even any cooking chocolate to be had here  I wasn't very well prepared."
"517516",0,2191315561,"Tue Jun 16 05:00:51 PDT 2009","NO_QUERY","casey2377","Starting on 2 bk-2-bk meetings - Groan!! Will do my scary coff version 3.1 n kill them all "
"517562",0,2191325180,"Tue Jun 16 05:02:06 PDT 2009","NO_QUERY","lovexoL","I have an orthodontist appt to go to  boo hoo.. I'm SO done with braces seriously I can't wait to be killin em with my smile ;) . haha"
"517740",0,2191371172,"Tue Jun 16 05:08:02 PDT 2009","NO_QUERY","najra3000","@sverschuren I think we've all been there  the heat from the straightner is killing! :p"
"517923",0,2191415127,"Tue Jun 16 05:13:37 PDT 2009","NO_QUERY","kyraalbano"," i can't type! my mad typing skills are screwed! this damn papercut!"
"518003",0,2191435058,"Tue Jun 16 05:16:09 PDT 2009","NO_QUERY","katiemayyy","watching friendzz. my throat, nose and ears are killing me "
"518009",0,2191435534,"Tue Jun 16 05:16:12 PDT 2009","NO_QUERY","MelFrame","Girl set to become Mum at 12... I couldn't even keep my silkworms alive when I was 12. I remember once I accidentally killed 8 in one go "
"518312",0,2191507624,"Tue Jun 16 05:25:17 PDT 2009","NO_QUERY","jenny77076","Can't move. Hurts to breathe. Wants the pain to end. Kill me now  Oh sweet Vicodin, we have you turned your back on me in my time of need?"
"518316",0,2191508365,"Tue Jun 16 05:25:22 PDT 2009","NO_QUERY","rasmusjv","I'm still alive, just that my ISP killed my Internet connection  So I had to go elsewere "
"518505",0,2191561633,"Tue Jun 16 05:31:51 PDT 2009","NO_QUERY","Riotgrrrlgess","Day 4 of being sick.getting a little better.Throat still killing me.Afraid it might be strep troath.Dont have any medical..  stupid gov't!"
"518917",0,2191662707,"Tue Jun 16 05:43:56 PDT 2009","NO_QUERY","sabrina_solari","another day if studyingg.. mathh. kill me knoww       today im just doing all kinds of problemsss. yuppyyy........... NOT"
"519029",0,2191689720,"Tue Jun 16 05:47:05 PDT 2009","NO_QUERY","LeeOmgFtw","In &quot;Interpersonal Skills&quot;. Someone please talk or I may just die "
"519056",0,2191696444,"Tue Jun 16 05:47:53 PDT 2009","NO_QUERY","pirate_razz","my head is killing me!  anyone know whats up with headaches like this?"
"519310",0,2191765838,"Tue Jun 16 05:55:53 PDT 2009","NO_QUERY","othblogchat","IM mad... I think they have the wrong guy in the miami dade cat killings "
"519395",0,2191785776,"Tue Jun 16 05:58:07 PDT 2009","NO_QUERY","aedwards225","@Scottmix Just listened to 2009 vers of Butterfly Kisses...are you trying to kill me???  SO SAD  "
"519776",0,2191895156,"Tue Jun 16 06:09:33 PDT 2009","NO_QUERY","fpiraz","@JustcallmeMac kill him, but no cars involved "
"519880",0,2191934303,"Tue Jun 16 06:13:39 PDT 2009","NO_QUERY","ccfc87","i have my 2nd injection soon :S the 1st 1 didnt hurt it was like the after affect my arm killed 4 like 5 days  x"
